永阳公园,108.88750786902983,34.19815711749221,唐延南路1号,"{'name': '永阳公园', 'location': {'lat': 34.202211, 'lng': 108.898676}, 'address': '唐延南路1号', 'street_id': '7388dffd3d50beebd3ff2354', 'detail': 1, 'uid': '7388dffd3d50beebd3ff2354'}"
阿房宫遗址前殿,108.80361143561333,34.26561189452436,陕西省西安市长安区,"{'name': '阿房宫遗址前殿', 'location': {'lat': 34.270085, 'lng': 108.814801}, 'address': '陕西省西安市长安区', 'street_id': 'd4a0f7639285936543ab9a84', 'detail': 1, 'uid': 'd4a0f7639285936543ab9a84'}"
云水公园,108.83538259814311,34.214993604059316,园区环路与纬一路交叉口北50米,"{'name': '云水公园', 'location': {'lat': 34.21975, 'lng': 108.84642}, 'address': '园区环路与纬一路交叉口北50米', 'street_id': '6ccb87a451f19a27626858b9', 'detail': 1, 'uid': '6ccb87a451f19a27626858b9'}"
湘子庙,108.93976521217772,34.25442691051198,湘子街18号,"{'name': '湘子庙', 'location': {'lat': 34.259066, 'lng': 108.950863}, 'address': '湘子街18号', 'street_id': 'b1c556e898ecb40cb426554e', 'detail': 1, 'uid': 'b1c556e898ecb40cb426554e'}"
化觉巷清真大寺,108.93758455764122,34.2635578134086,化觉巷30,"{'name': '化觉巷清真大寺', 'location': {'lat': 34.268165, 'lng': 108.948677}, 'address': '化觉巷30', 'street_id': '9035e03ea211fe8930f71da4', 'detail': 1, 'uid': '9035e03ea211fe8930f71da4'}"
木塔寺生态遗址公园,108.89076318089664,34.21196615275594,唐延路与科技七路交叉口北200米,"{'name': '木塔寺生态遗址公园', 'location': {'lat': 34.21601, 'lng': 108.901952}, 'address': '唐延路与科技七路交叉口北200米', 'street_id': '24d055088117f2d212882441', 'detail': 1, 'uid': '24d055088117f2d212882441'}"
杨虎城将军纪念馆,108.9350508279054,34.27289362574764,青年路117,"{'name': '杨虎城将军纪念馆', 'location': {'lat': 34.277461, 'lng': 108.94614}, 'address': '青年路117', 'street_id': '0215aa22222bc0df84330433', 'telephone': '029-87686999', 'detail': 1, 'uid': '0215aa22222bc0df84330433'}"
陕西大会堂,108.86585295979694,34.20451508398509,丈八北路1号陕西宾馆内,"{'name': '陕西大会堂', 'location': {'lat': 34.208883, 'lng': 108.876945}, 'address': '丈八北路1号陕西宾馆内', 'street_id': '05fe90def589d6b3eddfca25', 'telephone': '(029)88769062', 'detail': 1, 'uid': '05fe90def589d6b3eddfca25'}"
儿童公园,108.92490153161177,34.26328965432757,西举院巷1,"{'name': '儿童公园', 'location': {'lat': 34.267675, 'lng': 108.936027}, 'address': '西举院巷1', 'street_id': '14076dee960dbc8903294f9a', 'detail': 1, 'uid': '14076dee960dbc8903294f9a'}"
北院门,108.93912364086637,34.26572137700878,西安市莲湖区北院门133号,"{'name': '北院门', 'location': {'lat': 34.270352, 'lng': 108.950212}, 'address': '西安市莲湖区北院门133号', 'street_id': 'cc0849a08de1952d94031900', 'detail': 1, 'uid': 'cc0849a08de1952d94031900'}"
环城公园(莲湖路),108.92010535452687,34.27229391315725,西安市莲湖区环城西路西门外,"{'name': '环城公园(莲湖路)', 'location': {'lat': 34.276594, 'lng': 108.931239}, 'address': '西安市莲湖区环城西路西门外', 'street_id': 'fcf14ef56c6eddfa631c6708', 'detail': 1, 'uid': 'fcf14ef56c6eddfa631c6708'}"
石婆庙,108.7772567062411,34.22686262210724,西安市长安区,"{'name': '石婆庙', 'location': {'lat': 34.231071, 'lng': 108.788591}, 'address': '西安市长安区', 'street_id': 'c7fb04bd957bb768fa0cadc4', 'detail': 1, 'uid': 'c7fb04bd957bb768fa0cadc4'}"
红光公园,108.83672050608965,34.265568040399216,陕西省西安市未央区西三环辅路,"{'name': '红光公园', 'location': {'lat': 34.270335, 'lng': 108.847743}, 'address': '陕西省西安市未央区西三环辅路', 'street_id': '195c23ba31b5d404c42ba1e9', 'detail': 1, 'uid': '195c23ba31b5d404c42ba1e9'}"
丝绸群雕,108.87743408158302,34.27092398382963,西安市莲湖区大庆路579号,"{'name': '丝绸群雕', 'location': {'lat': 34.275116, 'lng': 108.888571}, 'address': '西安市莲湖区大庆路579号', 'street_id': '3be122e1185192521ef74d4e', 'detail': 1, 'uid': '3be122e1185192521ef74d4e'}"
新纪元公园,108.89146299707812,34.231452037009646,高新区高新二路24号,"{'name': '新纪元公园', 'location': {'lat': 34.235503, 'lng': 108.902664}, 'address': '高新区高新二路24号', 'street_id': '631c4157724c3a6131f71d54', 'detail': 1, 'uid': '631c4157724c3a6131f71d54'}"
鱼化湖公园,108.86337560837181,34.23453617782122,外事学院南区北门内西50米,"{'name': '鱼化湖公园', 'location': {'lat': 34.238965, 'lng': 108.874475}, 'address': '外事学院南区北门内西50米', 'street_id': 'ae1cdccdcd8fdb6fb23c8188', 'detail': 1, 'uid': 'ae1cdccdcd8fdb6fb23c8188'}"
陕西省美术博物馆,108.94050842616379,34.232974564475796,中国 西安长安北路14号,"{'name': '陕西省美术博物馆', 'location': {'lat': 34.23762, 'lng': 108.951616}, 'address': '中国 西安长安北路14号', 'street_id': 'a7c56ee0956cf9b3a3acc454', 'telephone': '(029)85268292,(029)87279282,(029)85256666', 'detail': 1, 'uid': 'a7c56ee0956cf9b3a3acc454'}"
安定门,108.92080696284215,34.261063613104184,西安市莲湖区环城西路北段与西大街相交处,"{'name': '安定门', 'location': {'lat': 34.265375, 'lng': 108.931948}, 'address': '西安市莲湖区环城西路北段与西大街相交处', 'street_id': '15e1e85eebb041a258109309', 'detail': 1, 'uid': '15e1e85eebb041a258109309'}"
西安牡丹苑,108.88417651599634,34.25030714585829,唐延路(近沣惠南路),"{'name': '西安牡丹苑', 'location': {'lat': 34.254413, 'lng': 108.895355}, 'address': '唐延路(近沣惠南路)', 'street_id': '6ed3083a93a23fb42b3a9f4a', 'detail': 1, 'uid': '6ed3083a93a23fb42b3a9f4a'}"
鼓楼,108.93717626637017,34.23923217555082,西安市碑林区荐福寺路附近,"{'name': '鼓楼', 'location': {'lat': 34.24383, 'lng': 108.948287}, 'address': '西安市碑林区荐福寺路附近', 'street_id': '628bc818a91eb1343be4a69d', 'detail': 1, 'uid': '628bc818a91eb1343be4a69d'}"
西五台云居寺,108.92745949845703,34.269970199696395,北院门街道莲湖路洒金桥162号,"{'name': '西五台云居寺', 'location': {'lat': 34.274403, 'lng': 108.938571}, 'address': '北院门街道莲湖路洒金桥162号', 'street_id': '1829937e79750616fbf0cbf0', 'detail': 1, 'uid': '1829937e79750616fbf0cbf0'}"
秦之韵皮影戏,108.93888048331624,34.2636601349175,陕西省西安市莲湖区北院门140号（贾三包子对面）,"{'name': '秦之韵皮影戏', 'location': {'lat': 34.268287, 'lng': 108.949971}, 'address': '陕西省西安市莲湖区北院门140号（贾三包子对面）', 'street_id': 'ba0e6a66d6edffc3a11de97e', 'detail': 1, 'uid': 'ba0e6a66d6edffc3a11de97e'}"
卡卡王国亲子教育游乐中心,108.88434815939789,34.23941992203431,陕西省西安市雁塔区唐延路与科技路十字西北角唐延中心城生活广场(永辉超市对面(唐延中心城生活广场(永辉超市对面)),"{'name': '卡卡王国亲子教育游乐中心', 'location': {'lat': 34.243522, 'lng': 108.895533}, 'address': '陕西省西安市雁塔区唐延路与科技路十字西北角唐延中心城生活广场(永辉超市对面(唐延中心城生活广场(永辉超市对面))', 'street_id': 'e27934fc0f9845d26c476016', 'telephone': '(029)88772010', 'detail': 1, 'uid': 'e27934fc0f9845d26c476016'}"
西北大学-博物馆,108.9217831939264,34.251814009029374,陕西省西安市碑林区环城南路216号,"{'name': '西北大学-博物馆', 'location': {'lat': 34.256142, 'lng': 108.932929}, 'address': '陕西省西安市碑林区环城南路216号', 'street_id': '5e6b6070d7f31aca40e192d2', 'detail': 1, 'uid': '5e6b6070d7f31aca40e192d2'}"
雁塔区基督教景新礼拜堂,108.87285386200062,34.236353751995345,高新六路3号,"{'name': '雁塔区基督教景新礼拜堂', 'location': {'lat': 34.240613, 'lng': 108.883996}, 'address': '高新六路3号', 'street_id': 'b533ea4a3eba41414f6d466d', 'detail': 1, 'uid': 'b533ea4a3eba41414f6d466d'}"
奥林匹克公园,108.87625963939641,34.204659549855776,高新区科技八路,"{'name': '奥林匹克公园', 'location': {'lat': 34.208848, 'lng': 108.887398}, 'address': '高新区科技八路', 'street_id': '565f7133801ef8ff78f79686', 'detail': 1, 'uid': '565f7133801ef8ff78f79686'}"
无极公园,108.92205412617298,34.25431293183571,西安市莲湖区迎春巷10号,"{'name': '无极公园', 'location': {'lat': 34.258646, 'lng': 108.933197}, 'address': '西安市莲湖区迎春巷10号', 'street_id': 'a6e09e6328c0d83f36b06cd3', 'detail': 1, 'uid': 'a6e09e6328c0d83f36b06cd3'}"
天主堂(糖坊街),108.93901518788027,34.275400800335944,糖坊街71,"{'name': '天主堂(糖坊街)', 'location': {'lat': 34.280031, 'lng': 108.950096}, 'address': '糖坊街71', 'street_id': 'd3f95f2d048ce1f27ab55c3e', 'detail': 1, 'uid': 'd3f95f2d048ce1f27ab55c3e'}"
土门小树林公园,108.87756945808077,34.266159544947364,团结中路与团结南路交叉口东北100米,"{'name': '土门小树林公园', 'location': {'lat': 34.270349, 'lng': 108.888711}, 'address': '团结中路与团结南路交叉口东北100米', 'street_id': '65fe94544b2880204c6d46f6', 'detail': 1, 'uid': '65fe94544b2880204c6d46f6'}"
尚武门,108.92846083268721,34.27736181101942,西安市莲湖区环城北路西段与西北三路相交处,"{'name': '尚武门', 'location': {'lat': 34.281814, 'lng': 108.939564}, 'address': '西安市莲湖区环城北路西段与西北三路相交处', 'street_id': '22e1140766b81cb4d5b74e4e', 'detail': 1, 'uid': '22e1140766b81cb4d5b74e4e'}"
西安烈士陵园,108.92894469630146,34.21088571446398,东仪路141,"{'name': '西安烈士陵园', 'location': {'lat': 34.215329, 'lng': 108.940064}, 'address': '东仪路141', 'street_id': '9ee392b818a12041bbbd636d', 'detail': 1, 'uid': '9ee392b818a12041bbbd636d'}"
清真西寺,108.92769897295689,34.26503226507088,洒金桥2,"{'name': '清真西寺', 'location': {'lat': 34.269469, 'lng': 108.938814}, 'address': '洒金桥2', 'street_id': 'f44609182fc8126ab11e3606', 'telephone': '(029)87250623', 'detail': 1, 'uid': 'f44609182fc8126ab11e3606'}"
小寨邮局营业部,108.94105763021007,34.224596434643786,小寨西路1号,"{'name': '小寨邮局营业部', 'location': {'lat': 34.229246, 'lng': 108.952163}, 'address': '小寨西路1号', 'street_id': '142a47abde5492a2c4f50dda', 'telephone': '(029)85252484', 'detail': 1, 'uid': '142a47abde5492a2c4f50dda'}"
西安中国画院,108.92681358319305,34.23092515545943,含光南路296,"{'name': '西安中国画院', 'location': {'lat': 34.23534, 'lng': 108.937951}, 'address': '含光南路296', 'street_id': '1020060fdd1f50a61894c654', 'telephone': '(029)88221057', 'detail': 1, 'uid': '1020060fdd1f50a61894c654'}"
陕西宾馆18号楼-会议室,108.8679344629938,34.205478542814056,丈八北路1号,"{'name': '陕西宾馆18号楼-会议室', 'location': {'lat': 34.209809, 'lng': 108.879037}, 'address': '丈八北路1号', 'street_id': '3a32c5fb95ff3397940319ca', 'telephone': '(029)68899999', 'detail': 1, 'uid': '3a32c5fb95ff3397940319ca'}"
永宁国际美术馆,108.94110906997952,34.25402119189084,南大街2号,"{'name': '永宁国际美术馆', 'location': {'lat': 34.258679, 'lng': 108.952206}, 'address': '南大街2号', 'street_id': 'b821a65f7dd57caff90cad64', 'detail': 1, 'uid': 'b821a65f7dd57caff90cad64'}"
新西北清真寺,108.84975064574236,34.273948697046976,陕西省西安市未央区三桥街道大庆路南何新村住宅小区,"{'name': '新西北清真寺', 'location': {'lat': 34.278608, 'lng': 108.860774}, 'address': '陕西省西安市未央区三桥街道大庆路南何新村住宅小区', 'street_id': '083a55faf58b2979246e9860', 'detail': 1, 'uid': '083a55faf58b2979246e9860'}"
高新锦业美术馆,108.85229967572143,34.1951278897478,高新区锦业路76号,"{'name': '高新锦业美术馆', 'location': {'lat': 34.199724, 'lng': 108.863329}, 'address': '高新区锦业路76号', 'street_id': '4b9466a5d0c965a2a80dd874', 'detail': 1, 'uid': '4b9466a5d0c965a2a80dd874'}"
唐城墙遗址公园,108.8843843597144,34.210951236084206,陕西省西安市雁塔区,"{'name': '唐城墙遗址公园', 'location': {'lat': 34.21504, 'lng': 108.895558}, 'address': '陕西省西安市雁塔区', 'street_id': 'aa90833e7c704d40f723102f', 'detail': 1, 'uid': 'bbb3d6ccaeaedeb7c17da2db'}"
榜眼府,108.93857377708532,34.26442565285531,北院门144号,"{'name': '榜眼府', 'location': {'lat': 34.269048, 'lng': 108.949664}, 'address': '北院门144号', 'street_id': '323d7c8b508fea34a7c75669', 'detail': 1, 'uid': '323d7c8b508fea34a7c75669'}"
勿幕门,108.931373248251,34.253489686733744,陕西省西安市碑林区四府街8号,"{'name': '勿幕门', 'location': {'lat': 34.257992, 'lng': 108.942488}, 'address': '陕西省西安市碑林区四府街8号', 'street_id': '4bb049d9486eaf479900504e', 'detail': 1, 'uid': '4bb049d9486eaf479900504e'}"
劳动公园体能乐园,108.8990715651323,34.266401871886615,新园路34,"{'name': '劳动公园体能乐园', 'location': {'lat': 34.270458, 'lng': 108.910256}, 'address': '新园路34', 'street_id': 'a3f5013e342bb9d842024595', 'detail': 1, 'uid': 'a3f5013e342bb9d842024595'}"
关帝庙,108.85486647805293,34.23461228311016,鱼斗路169号,"{'name': '关帝庙', 'location': {'lat': 34.23919, 'lng': 108.865932}, 'address': '鱼斗路169号', 'street_id': '9d15eab68b41708711882478', 'detail': 1, 'uid': '9d15eab68b41708711882478'}"
阿福的公园,108.9388814175178,34.25920844229699,陕西省西安市碑林区竹笆市街55,"{'name': '阿福的公园', 'location': {'lat': 34.263835, 'lng': 108.949976}, 'address': '陕西省西安市碑林区竹笆市街55', 'street_id': '7937c0dec09856e2774ff1ff', 'detail': 0, 'uid': '7937c0dec09856e2774ff1ff'}"
圣保禄堂,108.87279955521336,34.18372011620464,陕西省西安市雁塔区锦业二路逸翠园一期小区北门西侧3-104,"{'name': '圣保禄堂', 'location': {'lat': 34.187952, 'lng': 108.883903}, 'address': '陕西省西安市雁塔区锦业二路逸翠园一期小区北门西侧3-104', 'street_id': 'e37678c3e063111f32f71d78', 'detail': 1, 'uid': 'e37678c3e063111f32f71d78'}"
乐宝王国,108.94169664398707,34.244513533032155,西安市碑林区南关正街50号中贸广场购物楼F3,"{'name': '乐宝王国', 'location': {'lat': 34.249178, 'lng': 108.9528}, 'address': '西安市碑林区南关正街50号中贸广场购物楼F3', 'street_id': 'ce18cd7e38712af35cd4fe6e', 'detail': 1, 'uid': 'ce18cd7e38712af35cd4fe6e'}"
陕西宾馆18号楼-会见厅,108.8679344629938,34.205478542814056,丈八北路1号,"{'name': '陕西宾馆18号楼-会见厅', 'location': {'lat': 34.209809, 'lng': 108.879037}, 'address': '丈八北路1号', 'street_id': '2ed62f0aca0f3185b11e360d', 'telephone': '(029)68899999', 'detail': 1, 'uid': '2ed62f0aca0f3185b11e360d'}"
西安大唐西市文化景区,108.90368376195572,34.247883212914445,西大街,"{'name': '西安大唐西市文化景区', 'location': {'lat': 34.251963, 'lng': 108.91488}, 'address': '西大街', 'street_id': 'ae8c8386200ab96dc92915c9', 'detail': 1, 'uid': 'ae8c8386200ab96dc92915c9'}"
阳光宝贝儿童游乐场,108.91527096753566,34.21119192642362,电子正街399号华东服饰广场2D1718(金蒂万豪酒店隔壁),"{'name': '阳光宝贝儿童游乐场', 'location': {'lat': 34.215395, 'lng': 108.926434}, 'address': '电子正街399号华东服饰广场2D1718(金蒂万豪酒店隔壁)', 'street_id': '716cbee6d4a89592ede4a58e', 'telephone': '(029)68723257', 'detail': 1, 'uid': '716cbee6d4a89592ede4a58e'}"
唐大理寺遗址,108.92224891625108,34.26123793586476,西大街359附近,"{'name': '唐大理寺遗址', 'location': {'lat': 34.265575, 'lng': 108.933385}, 'address': '西大街359附近', 'street_id': 'c82ea0a656911ff22b06ce58', 'detail': 1, 'uid': 'c82ea0a656911ff22b06ce58'}"
天朗城市公园,108.9105167129807,34.271156861865734,大庆路,"{'name': '天朗城市公园', 'location': {'lat': 34.275309, 'lng': 108.92168}, 'address': '大庆路', 'street_id': '31f9101b274e2cb926e0a04f', 'detail': 1, 'uid': '31f9101b274e2cb926e0a04f'}"
都市之门-会议中心,108.88365207184552,34.19718556141173,锦业路1号,"{'name': '都市之门-会议中心', 'location': {'lat': 34.201273, 'lng': 108.894809}, 'address': '锦业路1号', 'street_id': '5af6fc52015b713e2b3a9f39', 'detail': 1, 'uid': '5af6fc52015b713e2b3a9f39'}"
大众公园,108.92881964202375,34.23114339202507,二环南路与含光路环岛交叉口东南150米,"{'name': '大众公园', 'location': {'lat': 34.235595, 'lng': 108.939951}, 'address': '二环南路与含光路环岛交叉口东南150米', 'street_id': 'f22e145dc93c7c9286420e72', 'detail': 0, 'uid': 'f22e145dc93c7c9286420e72'}"
西安事变纪念馆(青年路),108.935043872084,34.272972730324,青年路117,"{'name': '西安事变纪念馆(青年路)', 'location': {'lat': 34.27754, 'lng': 108.946133}, 'address': '青年路117', 'street_id': '18943b4090f60fee067ce8bb', 'detail': 1, 'uid': '18943b4090f60fee067ce8bb'}"
大皮院清真寺,108.93530666200016,34.265989134313635,大皮院108号,"{'name': '大皮院清真寺', 'location': {'lat': 34.27056, 'lng': 108.946401}, 'address': '大皮院108号', 'street_id': '1c6e8d8c49905079eee4a5d5', 'detail': 1, 'uid': '1c6e8d8c49905079eee4a5d5'}"
西安市环城公园玉祥门景区-南区,108.92028800365964,34.271068873988845,西安市莲湖区环城西路西门外环城公园(莲湖路)玉祥门景区内,"{'name': '西安市环城公园玉祥门景区-南区', 'location': {'lat': 34.275372, 'lng': 108.931422}, 'address': '西安市莲湖区环城西路西门外环城公园(莲湖路)玉祥门景区内', 'street_id': 'd3414184b563e4995d0d021f', 'detail': 1, 'uid': 'd3414184b563e4995d0d021f'}"
大唐公馆,108.9032736724453,34.245314646031446,陕西省西安市莲湖区西关街道西市一路神隆大酒店西南,"{'name': '大唐公馆', 'location': {'lat': 34.249391, 'lng': 108.914472}, 'address': '陕西省西安市莲湖区西关街道西市一路神隆大酒店西南', 'street_id': '36d678ba239af3e19f09f7a6', 'detail': 1, 'uid': '36d678ba239af3e19f09f7a6'}"
西安市丰庆公园-游乐场,108.89369608610234,34.251688189786016,丰庆路268号,"{'name': '西安市丰庆公园-游乐场', 'location': {'lat': 34.255738, 'lng': 108.904892}, 'address': '丰庆路268号', 'street_id': 'c5c7866d56dc70f16fc02c83', 'detail': 1, 'uid': 'c5c7866d56dc70f16fc02c83'}"
西安国际美术城美术馆,108.88322760910621,34.24619094033286,高新区沣惠南路239号,"{'name': '西安国际美术城美术馆', 'location': {'lat': 34.250306, 'lng': 108.894406}, 'address': '高新区沣惠南路239号', 'street_id': '45dd0ebab076e137f8dc856c', 'detail': 1, 'uid': '45dd0ebab076e137f8dc856c'}"
陕西省地图,108.91946752720443,34.253072588289406,西安市莲湖区西门盘道城墙西侧护城河两岸环城西苑(环城西路南段)内,"{'name': '陕西省地图', 'location': {'lat': 34.25736, 'lng': 108.93062}, 'address': '西安市莲湖区西门盘道城墙西侧护城河两岸环城西苑(环城西路南段)内', 'street_id': '1faf77f35ddbd9ccd6b74e61', 'detail': 1, 'uid': '1faf77f35ddbd9ccd6b74e61'}"
荐福寺,108.93473383190576,34.23967372218758,友谊西路72号西安博物院内(近小雁塔),"{'name': '荐福寺', 'location': {'lat': 34.244232, 'lng': 108.945849}, 'address': '友谊西路72号西安博物院内(近小雁塔)', 'street_id': 'a10f5fa89b58f53f4107c178', 'detail': 1, 'uid': 'a10f5fa89b58f53f4107c178'}"
洛克公园,108.88590730818595,34.18709801615315,"西沣路58号附一号高新第五季北门(泛想车城南侧,交警快赔隔壁)","{'name': '洛克公园', 'location': {'lat': 34.191158, 'lng': 108.897061}, 'address': '西沣路58号附一号高新第五季北门(泛想车城南侧,交警快赔隔壁)', 'street_id': '37eec1f879dff5961188241b', 'detail': 0, 'uid': '37eec1f879dff5961188241b'}"
西安市钱币博物馆,108.92907929600253,34.260826388188036,西大街188,"{'name': '西安市钱币博物馆', 'location': {'lat': 34.265288, 'lng': 108.940194}, 'address': '西大街188', 'street_id': '49cd3cc490cc0ffac5effb0b', 'detail': 1, 'uid': '49cd3cc490cc0ffac5effb0b'}"
熊孩子乐园,108.81920473354697,34.260535847941455,和平村十字西南和平伯乐城市广场,"{'name': '熊孩子乐园', 'location': {'lat': 34.265225, 'lng': 108.830296}, 'address': '和平村十字西南和平伯乐城市广场', 'street_id': '6648edc6666e0f62b1077d68', 'telephone': '(029)84510584', 'detail': 1, 'uid': '6648edc6666e0f62b1077d68'}"
西安市莲湖区土门基督教礼拜堂,108.87772482243373,34.257369667625426,土门街道土门创新路周家围墙165号,"{'name': '西安市莲湖区土门基督教礼拜堂', 'location': {'lat': 34.261556, 'lng': 108.888875}, 'address': '土门街道土门创新路周家围墙165号', 'street_id': '2e014cc632dce531d92f289f', 'detail': 1, 'uid': '2e014cc632dce531d92f289f'}"
小学习巷清真中寺,108.92998334541133,34.26460575583864,莲湖区小学习巷86,"{'name': '小学习巷清真中寺', 'location': {'lat': 34.269084, 'lng': 108.941092}, 'address': '莲湖区小学习巷86', 'street_id': 'b7021bf82dbb0bfaf4e73b06', 'detail': 1, 'uid': 'b7021bf82dbb0bfaf4e73b06'}"
多乐星儿童乐园,108.88427046598726,34.23968408668975,陕西省西安市雁塔区高新区唐延路与科技路十字永辉超市内,"{'name': '多乐星儿童乐园', 'location': {'lat': 34.243787, 'lng': 108.895455}, 'address': '陕西省西安市雁塔区高新区唐延路与科技路十字永辉超市内', 'street_id': '0237de670e0d69c2b05c6a54', 'detail': 1, 'uid': '0237de670e0d69c2b05c6a54'}"
大秦温泉养生苑御政宫,108.82604420401064,34.26728924424319,三桥天台路A15号西部车城向南1000米,"{'name': '大秦温泉养生苑御政宫', 'location': {'lat': 34.272038, 'lng': 108.837095}, 'address': '三桥天台路A15号西部车城向南1000米', 'telephone': '(029)89100586', 'detail': 1, 'uid': 'b66cba584f3722566f3e1b7d'}"
陕西钱币博物馆,108.90087394230343,34.23177403388293,高新路与科技路十字向东100米,"{'name': '陕西钱币博物馆', 'location': {'lat': 34.235832, 'lng': 108.912078}, 'address': '高新路与科技路十字向东100米', 'street_id': '60cf0e851a0397ca0289722e', 'detail': 1, 'uid': '60cf0e851a0397ca0289722e'}"
