西安市碑林区人才交流服务中心,108.93607700352862,34.25810510797374,de6607cb9f166306b020a8c9,"{'name': '西安市碑林区人才交流服务中心', 'location': {'lat': 34.262688, 'lng': 108.947177}, 'address': '南院门27号', 'street_id': 'de6607cb9f166306b020a8c9', 'detail': 1, 'uid': 'de6607cb9f166306b020a8c9', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.94725740963, 'lat': 34.262635387275}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=de6607cb9f166306b020a8c9&output=html&source=placeapi_v2', 'comment_num': '1'}}"
"{'name': '陕西广电网络南广济街营业厅', 'location': {'lat': 34.263625, 'lng': 108.94492}, 'address': '西关街道南广济街6号博泰大酒店一楼门面', 'street_id': 'cca5fb2cb338c8a4f60e7700', 'telephone': '87616710', 'detail': 0, 'uid': 'cca5fb2cb338c8a4f60e7700', 'detail_info': {'tag': '生活服务;公用事业'}}"
圆通速递,108.92657613280366,34.26244502563928,47052361f265c9ae09f5eb61,"{'name': '圆通速递', 'location': {'lat': 34.266861, 'lng': 108.937697}, 'address': '东举院巷7号', 'street_id': '47052361f265c9ae09f5eb61', 'telephone': '029-88438016', 'detail': 1, 'uid': '47052361f265c9ae09f5eb61', 'detail_info': {'tag': '生活服务;物流公司', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=47052361f265c9ae09f5eb61&output=html&source=placeapi_v2', 'image_num': '2'}}"
"{'name': '圆通速递', 'location': {'lat': 34.266861, 'lng': 108.937697}, 'address': '东举院巷7号', 'street_id': '47052361f265c9ae09f5eb61', 'telephone': '029-88438016', 'detail': 1, 'uid': '47052361f265c9ae09f5eb61', 'detail_info': {'tag': '生活服务;物流公司', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=47052361f265c9ae09f5eb61&output=html&source=placeapi_v2', 'image_num': '2'}}"
顺丰速运,108.93916331755926,34.2541736699068,f14935362e19f6ecaf045752,"{'name': '顺丰速运', 'location': {'lat': 34.258804, 'lng': 108.950262}, 'address': '陕西省西安市碑林区湘子庙街31号', 'street_id': 'f14935362e19f6ecaf045752', 'detail': 0, 'uid': 'f14935362e19f6ecaf045752', 'detail_info': {'tag': '生活服务;物流公司'}}"
"{'name': '顺丰速运', 'location': {'lat': 34.258804, 'lng': 108.950262}, 'address': '陕西省西安市碑林区湘子庙街31号', 'street_id': 'f14935362e19f6ecaf045752', 'detail': 0, 'uid': 'f14935362e19f6ecaf045752', 'detail_info': {'tag': '生活服务;物流公司'}}"
陕西森源实业有限公司,108.94290525753014,34.257786562909835,efec1de701a891fb40ab9a6c,"{'name': '陕西森源实业有限公司', 'location': {'lat': 34.262468, 'lng': 108.953998}, 'address': '陕西省西安市碑林区南大街8号', 'street_id': 'efec1de701a891fb40ab9a6c', 'detail': 1, 'uid': 'efec1de701a891fb40ab9a6c', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=efec1de701a891fb40ab9a6c&output=html&source=placeapi_v2'}}"
"{'name': '陕西森源实业有限公司', 'location': {'lat': 34.262468, 'lng': 108.953998}, 'address': '陕西省西安市碑林区南大街8号', 'street_id': 'efec1de701a891fb40ab9a6c', 'detail': 1, 'uid': 'efec1de701a891fb40ab9a6c', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=efec1de701a891fb40ab9a6c&output=html&source=placeapi_v2'}}"
陕西建科建设监理有限责任公司,108.91759034582951,34.26651535633306,aaa9e690abaceb6aa80dd838,"{'name': '陕西建科建设监理有限责任公司', 'location': {'lat': 34.270772, 'lng': 108.928737}, 'address': '环城西路北段272', 'street_id': 'aaa9e690abaceb6aa80dd838', 'detail': 1, 'uid': 'aaa9e690abaceb6aa80dd838', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aaa9e690abaceb6aa80dd838&output=html&source=placeapi_v2'}}"
"{'name': '陕西建科建设监理有限责任公司', 'location': {'lat': 34.270772, 'lng': 108.928737}, 'address': '环城西路北段272', 'street_id': 'aaa9e690abaceb6aa80dd838', 'detail': 1, 'uid': 'aaa9e690abaceb6aa80dd838', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aaa9e690abaceb6aa80dd838&output=html&source=placeapi_v2'}}"
中国信达资产管理股份有限公司陕西省分公司,108.94292213490859,34.255385543118784,06e974db33c54c2eae080f47,"{'name': '中国信达资产管理股份有限公司陕西省分公司', 'location': {'lat': 34.260067, 'lng': 108.954017}, 'address': '西安市碑林区南大街15号', 'street_id': '06e974db33c54c2eae080f47', 'detail': 1, 'uid': '06e974db33c54c2eae080f47', 'detail_info': {'tag': '金融;投资理财', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=06e974db33c54c2eae080f47&output=html&source=placeapi_v2'}}"
"{'name': '中国信达资产管理股份有限公司陕西省分公司', 'location': {'lat': 34.260067, 'lng': 108.954017}, 'address': '西安市碑林区南大街15号', 'street_id': '06e974db33c54c2eae080f47', 'detail': 1, 'uid': '06e974db33c54c2eae080f47', 'detail_info': {'tag': '金融;投资理财', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=06e974db33c54c2eae080f47&output=html&source=placeapi_v2'}}"
秦岳律师事务所,108.94279884942539,34.26394842621023,91ab08df5c1ff2230c0a70b0,"{'name': '秦岳律师事务所', 'location': {'lat': 34.268629, 'lng': 108.953886}, 'address': '西安市新城区北大街35号名流天地大厦商务中心5层', 'street_id': '91ab08df5c1ff2230c0a70b0', 'detail': 1, 'uid': '91ab08df5c1ff2230c0a70b0', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91ab08df5c1ff2230c0a70b0&output=html&source=placeapi_v2'}}"
"{'name': '秦岳律师事务所', 'location': {'lat': 34.268629, 'lng': 108.953886}, 'address': '西安市新城区北大街35号名流天地大厦商务中心5层', 'street_id': '91ab08df5c1ff2230c0a70b0', 'detail': 1, 'uid': '91ab08df5c1ff2230c0a70b0', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91ab08df5c1ff2230c0a70b0&output=html&source=placeapi_v2'}}"
正学街广告市场,108.93756003944456,34.259749466200915,cb332efe9629f8497c29bd8d,"{'name': '正学街广告市场', 'location': {'lat': 34.264356, 'lng': 108.948656}, 'address': '正学街中环广场C座', 'street_id': 'cb332efe9629f8497c29bd8d', 'detail': 1, 'uid': 'cb332efe9629f8497c29bd8d', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.94851164894, 'lat': 34.263823844957}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cb332efe9629f8497c29bd8d&output=html&source=placeapi_v2'}}"
"{'name': '正学街广告市场', 'location': {'lat': 34.264356, 'lng': 108.948656}, 'address': '正学街中环广场C座', 'street_id': 'cb332efe9629f8497c29bd8d', 'detail': 1, 'uid': 'cb332efe9629f8497c29bd8d', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.94851164894, 'lat': 34.263823844957}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cb332efe9629f8497c29bd8d&output=html&source=placeapi_v2'}}"
宏府地产接待中心,108.94170404589548,34.264693418242445,c29f41766049781b276e980f,"{'name': '宏府地产接待中心', 'location': {'lat': 34.26936, 'lng': 108.952791}, 'address': '陕西省西安市莲湖区北大街238号宏府大厦6层', 'street_id': 'c29f41766049781b276e980f', 'detail': 0, 'uid': 'c29f41766049781b276e980f', 'detail_info': {'tag': '公司企业', 'navi_location': {'lng': 108.95303944019, 'lat': 34.269225997394}}}"
"{'name': '宏府地产接待中心', 'location': {'lat': 34.26936, 'lng': 108.952791}, 'address': '陕西省西安市莲湖区北大街238号宏府大厦6层', 'street_id': 'c29f41766049781b276e980f', 'detail': 0, 'uid': 'c29f41766049781b276e980f', 'detail_info': {'tag': '公司企业', 'navi_location': {'lng': 108.95303944019, 'lat': 34.269225997394}}}"
卓昊物流,108.91585344500862,34.25604629144189,7583f59c09bac9f3095cb33f,"{'name': '卓昊物流', 'location': {'lat': 34.260274, 'lng': 108.927015}, 'address': '人民南巷附近', 'street_id': '7583f59c09bac9f3095cb33f', 'detail': 1, 'uid': '7583f59c09bac9f3095cb33f', 'detail_info': {'tag': '生活服务;物流公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7583f59c09bac9f3095cb33f&output=html&source=placeapi_v2'}}"
"{'name': '卓昊物流', 'location': {'lat': 34.260274, 'lng': 108.927015}, 'address': '人民南巷附近', 'street_id': '7583f59c09bac9f3095cb33f', 'detail': 1, 'uid': '7583f59c09bac9f3095cb33f', 'detail_info': {'tag': '生活服务;物流公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7583f59c09bac9f3095cb33f&output=html&source=placeapi_v2'}}"
平安普惠陕西分公司,108.93706870891177,34.25223174867681,d18af328c7fd9ac9b35c6af6,"{'name': '平安普惠陕西分公司', 'location': {'lat': 34.25683, 'lng': 108.948172}, 'address': '陕西省西安市碑林区环城南路20号', 'street_id': 'd18af328c7fd9ac9b35c6af6', 'detail': 1, 'uid': 'd18af328c7fd9ac9b35c6af6', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d18af328c7fd9ac9b35c6af6&output=html&source=placeapi_v2'}}"
"{'name': '平安普惠陕西分公司', 'location': {'lat': 34.25683, 'lng': 108.948172}, 'address': '陕西省西安市碑林区环城南路20号', 'street_id': 'd18af328c7fd9ac9b35c6af6', 'detail': 1, 'uid': 'd18af328c7fd9ac9b35c6af6', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d18af328c7fd9ac9b35c6af6&output=html&source=placeapi_v2'}}"
陕西平非律师事务所,108.91616713451177,34.26130592427184,dfe82e0cf2a6538ccc06a4be,"{'name': '陕西平非律师事务所', 'location': {'lat': 34.265539, 'lng': 108.927323}, 'address': '陕西省西安市莲湖区西关正街83号亦卡酒店7层', 'street_id': 'dfe82e0cf2a6538ccc06a4be', 'telephone': '88643721', 'detail': 1, 'uid': 'dfe82e0cf2a6538ccc06a4be', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dfe82e0cf2a6538ccc06a4be&output=html&source=placeapi_v2', 'price': '0'}}"
"{'name': '陕西平非律师事务所', 'location': {'lat': 34.265539, 'lng': 108.927323}, 'address': '陕西省西安市莲湖区西关正街83号亦卡酒店7层', 'street_id': 'dfe82e0cf2a6538ccc06a4be', 'telephone': '88643721', 'detail': 1, 'uid': 'dfe82e0cf2a6538ccc06a4be', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dfe82e0cf2a6538ccc06a4be&output=html&source=placeapi_v2', 'price': '0'}}"
世纪金花股份有限公司,108.93902647526728,34.26126214975038,54db4289e3449b1f1b11d507,"{'name': '世纪金花股份有限公司', 'location': {'lat': 34.265891, 'lng': 108.950119}, 'address': '陕西省西安市莲湖区西大街北院门南口', 'street_id': '54db4289e3449b1f1b11d507', 'detail': 0, 'uid': '54db4289e3449b1f1b11d507', 'detail_info': {'tag': '公司企业;公司'}}"
"{'name': '世纪金花股份有限公司', 'location': {'lat': 34.265891, 'lng': 108.950119}, 'address': '陕西省西安市莲湖区西大街北院门南口', 'street_id': '54db4289e3449b1f1b11d507', 'detail': 0, 'uid': '54db4289e3449b1f1b11d507', 'detail_info': {'tag': '公司企业;公司'}}"
西安亿康餐饮管理有限公司,108.93070775389714,34.253852519718016,c96bc70fffc584af88fc06da,"{'name': '西安亿康餐饮管理有限公司', 'location': {'lat': 34.258343, 'lng': 108.941824}, 'address': '北院门街道报恩寺街16号', 'detail': 1, 'uid': 'c96bc70fffc584af88fc06da', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c96bc70fffc584af88fc06da&output=html&source=placeapi_v2'}}"
"{'name': '西安亿康餐饮管理有限公司', 'location': {'lat': 34.258343, 'lng': 108.941824}, 'address': '北院门街道报恩寺街16号', 'detail': 1, 'uid': 'c96bc70fffc584af88fc06da', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c96bc70fffc584af88fc06da&output=html&source=placeapi_v2'}}"
呼建武律师事务所,108.92732067107227,34.25117725451079,5c2dc21dd4972f046fc02c72,"{'name': '呼建武律师事务所', 'location': {'lat': 34.255606, 'lng': 108.938449}, 'address': '含光北路164号', 'street_id': '5c2dc21dd4972f046fc02c72', 'telephone': '(029)88421237', 'detail': 1, 'uid': '5c2dc21dd4972f046fc02c72', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.93858232151, 'lat': 34.255608929307}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5c2dc21dd4972f046fc02c72&output=html&source=placeapi_v2', 'overall_rating': '3.2'}}"
"{'name': '呼建武律师事务所', 'location': {'lat': 34.255606, 'lng': 108.938449}, 'address': '含光北路164号', 'street_id': '5c2dc21dd4972f046fc02c72', 'telephone': '(029)88421237', 'detail': 1, 'uid': '5c2dc21dd4972f046fc02c72', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.93858232151, 'lat': 34.255608929307}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5c2dc21dd4972f046fc02c72&output=html&source=placeapi_v2', 'overall_rating': '3.2'}}"
洪涛集团,108.93371667334485,34.25421874195192,08f1f1f5692e76b788db73f0,"{'name': '洪涛集团', 'location': {'lat': 34.258762, 'lng': 108.944825}, 'address': '太阳庙门5号附近', 'street_id': '08f1f1f5692e76b788db73f0', 'detail': 1, 'uid': '08f1f1f5692e76b788db73f0', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=08f1f1f5692e76b788db73f0&output=html&source=placeapi_v2'}}"
"{'name': '洪涛集团', 'location': {'lat': 34.258762, 'lng': 108.944825}, 'address': '太阳庙门5号附近', 'street_id': '08f1f1f5692e76b788db73f0', 'detail': 1, 'uid': '08f1f1f5692e76b788db73f0', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=08f1f1f5692e76b788db73f0&output=html&source=placeapi_v2'}}"
利安社区-电超市(四府街营业部),108.9315754977212,34.25778076375229,79cceb3634ae97891e580037,"{'name': '利安社区-电超市(四府街营业部)', 'location': {'lat': 34.262287, 'lng': 108.942686}, 'address': '四府街113号附近', 'street_id': '79cceb3634ae97891e580037', 'detail': 1, 'uid': '79cceb3634ae97891e580037', 'detail_info': {'tag': '生活服务;公用事业', 'navi_location': {'lng': 108.94239657162, 'lat': 34.262129021439}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=79cceb3634ae97891e580037&output=html&source=placeapi_v2'}}"
"{'name': '利安社区-电超市(四府街营业部)', 'location': {'lat': 34.262287, 'lng': 108.942686}, 'address': '四府街113号附近', 'street_id': '79cceb3634ae97891e580037', 'detail': 1, 'uid': '79cceb3634ae97891e580037', 'detail_info': {'tag': '生活服务;公用事业', 'navi_location': {'lng': 108.94239657162, 'lat': 34.262129021439}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=79cceb3634ae97891e580037&output=html&source=placeapi_v2'}}"
西安鑫发财务管理咨询有限公司,108.92172438497266,34.259273457715956,489e28199c4d67225fd4fe2b,"{'name': '西安鑫发财务管理咨询有限公司', 'location': {'lat': 34.263601, 'lng': 108.932864}, 'address': '西安莲湖龙渠湾白鹭湾小区西区10号楼二单元1号', 'detail': 0, 'uid': '489e28199c4d67225fd4fe2b', 'detail_info': {'tag': '公司企业;公司'}}"
"{'name': '西安鑫发财务管理咨询有限公司', 'location': {'lat': 34.263601, 'lng': 108.932864}, 'address': '西安莲湖龙渠湾白鹭湾小区西区10号楼二单元1号', 'detail': 0, 'uid': '489e28199c4d67225fd4fe2b', 'detail_info': {'tag': '公司企业;公司'}}"
金花投资有限公司,108.93788900254182,34.252233991658294,7388dffd3db6beebd3ff233a,"{'name': '金花投资有限公司', 'location': {'lat': 34.256845, 'lng': 108.948991}, 'address': '西安市碑林区振兴路1号', 'street_id': '7388dffd3db6beebd3ff233a', 'telephone': '(029)87276506,(029)88181111', 'detail': 1, 'uid': '7388dffd3db6beebd3ff233a', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.9493301445, 'lat': 34.256681050635}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7388dffd3db6beebd3ff233a&output=html&source=placeapi_v2', 'overall_rating': '1.0', 'comment_num': '1'}}"
"{'name': '金花投资有限公司', 'location': {'lat': 34.256845, 'lng': 108.948991}, 'address': '西安市碑林区振兴路1号', 'street_id': '7388dffd3db6beebd3ff233a', 'telephone': '(029)87276506,(029)88181111', 'detail': 1, 'uid': '7388dffd3db6beebd3ff233a', 'detail_info': {'tag': '公司企业;公司', 'navi_location': {'lng': 108.9493301445, 'lat': 34.256681050635}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7388dffd3db6beebd3ff233a&output=html&source=placeapi_v2', 'overall_rating': '1.0', 'comment_num': '1'}}"
飞利浦(国美名流店),108.94279884942539,34.26394842621023,685966b2b59062269ff779c5,"{'name': '飞利浦(国美名流店)', 'location': {'lat': 34.268629, 'lng': 108.953886}, 'address': '北大街35号名流天地大厦商务中心505', 'street_id': '685966b2b59062269ff779c5', 'detail': 1, 'uid': '685966b2b59062269ff779c5', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=685966b2b59062269ff779c5&output=html&source=placeapi_v2'}}"
"{'name': '飞利浦(国美名流店)', 'location': {'lat': 34.268629, 'lng': 108.953886}, 'address': '北大街35号名流天地大厦商务中心505', 'street_id': '685966b2b59062269ff779c5', 'detail': 1, 'uid': '685966b2b59062269ff779c5', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=685966b2b59062269ff779c5&output=html&source=placeapi_v2'}}"
绫致时装(天津)有限公司,108.94062559866664,34.26066430469365,36706c54c0bd5abc9fec2bfb,"{'name': '绫致时装(天津)有限公司', 'location': {'lat': 34.265316, 'lng': 108.951717}, 'address': '西大街16钟楼商城6/7层', 'street_id': '36706c54c0bd5abc9fec2bfb', 'detail': 1, 'uid': '36706c54c0bd5abc9fec2bfb', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=36706c54c0bd5abc9fec2bfb&output=html&source=placeapi_v2'}}"
"{'name': '绫致时装(天津)有限公司', 'location': {'lat': 34.265316, 'lng': 108.951717}, 'address': '西大街16钟楼商城6/7层', 'street_id': '36706c54c0bd5abc9fec2bfb', 'detail': 1, 'uid': '36706c54c0bd5abc9fec2bfb', 'detail_info': {'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=36706c54c0bd5abc9fec2bfb&output=html&source=placeapi_v2'}}"
利安社区电超市,108.91717095312278,34.26533237156253,aa3e4e877879b3caebe582c8,"{'name': '利安社区电超市', 'location': {'lat': 34.269582, 'lng': 108.92832}, 'address': '铁塔寺北街25号环城西路派出所对面', 'street_id': 'aa3e4e877879b3caebe582c8', 'telephone': '88636397', 'detail': 1, 'uid': 'aa3e4e877879b3caebe582c8', 'detail_info': {'tag': '生活服务;公用事业', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aa3e4e877879b3caebe582c8&output=html&source=placeapi_v2'}}"
"{'name': '利安社区电超市', 'location': {'lat': 34.269582, 'lng': 108.92832}, 'address': '铁塔寺北街25号环城西路派出所对面', 'street_id': 'aa3e4e877879b3caebe582c8', 'telephone': '88636397', 'detail': 1, 'uid': 'aa3e4e877879b3caebe582c8', 'detail_info': {'tag': '生活服务;公用事业', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aa3e4e877879b3caebe582c8&output=html&source=placeapi_v2'}}"
平安金管家,108.92496291711934,34.2613006684051,6de8539244826f242fb96d79,"{'name': '平安金管家', 'location': {'lat': 34.265687, 'lng': 108.93609}, 'address': '陕西省西安市莲湖区西大街299号', 'street_id': '6de8539244826f242fb96d79', 'detail': 1, 'uid': '6de8539244826f242fb96d79', 'detail_info': {'tag': '金融;投资理财', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6de8539244826f242fb96d79&output=html&source=placeapi_v2'}}"
"{'name': '平安金管家', 'location': {'lat': 34.265687, 'lng': 108.93609}, 'address': '陕西省西安市莲湖区西大街299号', 'street_id': '6de8539244826f242fb96d79', 'detail': 1, 'uid': '6de8539244826f242fb96d79', 'detail_info': {'tag': '金融;投资理财', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6de8539244826f242fb96d79&output=html&source=placeapi_v2'}}"
西安市自来水总公司营业销售部,108.91848240772676,34.25558320894736,cb4612bac0b345148505bf0d,"{'name': '西安市自来水总公司营业销售部', 'location': {'lat': 34.259854, 'lng': 108.929636}, 'address': '环城西路南段8号', 'street_id': 'cb4612bac0b345148505bf0d', 'detail': 1, 'uid': 'cb4612bac0b345148505bf0d', 'detail_info': {'tag': '生活服务;公用事业', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cb4612bac0b345148505bf0d&output=html&source=placeapi_v2', 'overall_rating': '2', 'comment_num': '1'}}"
